partiNumber,trialNumber,blockNumber,rewardType,handShow,pairClickCount,successCount,failCount,stalemate,gameClear,playTime,P1_realPoints,P2_realPoints,P1_earnedPoints,P2_earnedPoints,FOC,competitiveness,rewardFairness, P1_accScore, P2_accScore
P24,20,1,1,1,12,10,2,FALSE,TRUE,19.65808,6,10,5,5,9,9,9,74,66
P24,21,1,1,1,12,8,4,FALSE,FALSE,23.00009,4,8,0,0,9,9,9,74,66
P24,22,1,1,1,8,8,0,FALSE,TRUE,13.05931,8,8,5,5,9,9,9,79,71
P24,23,1,1,1,10,10,0,FALSE,TRUE,22.84624,6,10,5,5,9,9,1,84,76
P24,24,1,1,1,10,8,2,FALSE,FALSE,23.01225,2,8,0,0,9,9,9,84,76
P24,25,1,1,1,12,12,0,FALSE,TRUE,22.23452,4,12,5,5,9,9,9,89,81
P24,26,1,1,1,12,6,6,FALSE,TRUE,23.01345,10,6,5,5,9,9,9,94,86
P24,27,1,1,1,10,8,2,FALSE,TRUE,21.3398,8,8,5,5,9,9,9,99,91
P24,28,1,1,1,8,6,2,FALSE,TRUE,14.61872,10,6,5,5,9,9,9,104,96
P24,29,1,1,1,12,8,4,FALSE,TRUE,21.77482,8,8,5,5,9,9,9,109,101
P24,30,1,1,1,12,4,8,FALSE,FALSE,23.01332,8,2,0,0,9,3,9,109,101
P24,31,1,1,1,12,10,2,FALSE,FALSE,23.01288,2,8,0,0,9,7,9,109,101
P24,32,1,1,1,10,10,0,FALSE,TRUE,17.40355,6,10,5,5,9,8,7,114,106
P24,33,1,1,1,10,8,2,FALSE,TRUE,16.83247,8,8,5,5,9,8,9,119,111
P24,34,1,1,1,10,6,4,FALSE,TRUE,18.01173,10,6,5,5,9,8,9,124,116
P24,35,1,1,1,8,8,0,FALSE,TRUE,12.0293,8,8,5,5,9,9,9,129,121
P24,36,1,1,1,12,8,4,FALSE,TRUE,20.60516,8,8,5,5,9,8,9,134,126
P24,37,1,1,1,8,8,0,FALSE,TRUE,13.32389,8,8,5,5,9,9,9,139,131
P24,38,1,1,1,6,2,4,FALSE,FALSE,23.00037,10,2,0,0,9,6,9,139,131
P24,39,1,1,1,10,8,2,FALSE,TRUE,18.19579,8,8,5,5,9,9,9,144,136
P24,40,2,0,0,10,10,0,FALSE,TRUE,16.37349,6,10,3,7,9,2,9,147,143
P24,41,2,0,0,12,6,6,FALSE,TRUE,22.19261,10,6,7,3,9,1,9,154,146
P24,42,2,0,0,14,6,8,FALSE,TRUE,23.01102,10,6,7,3,9,1,9,161,149
P24,43,2,0,0,12,6,6,FALSE,TRUE,21.27162,10,6,7,3,9,1,9,168,152
P24,44,2,0,0,12,12,0,FALSE,TRUE,22.84564,4,12,2,8,9,1,9,170,160
P24,45,2,0,0,9,9,0,TRUE,TRUE,13.6023,7,9,4,6,9,1,9,174,166
P24,46,2,0,0,11,11,0,TRUE,TRUE,21.52454,5,11,3,7,9,1,9,177,173
P24,47,2,0,0,9,9,0,TRUE,TRUE,16.09417,7,9,4,6,9,1,9,181,179
P24,48,2,0,0,10,8,2,FALSE,TRUE,17.1805,8,8,5,5,9,1,9,186,184
P24,49,2,0,0,8,6,2,FALSE,FALSE,23.01322,2,6,0,0,9,1,9,186,184
P24,50,2,0,0,8,6,2,FALSE,TRUE,18.99057,10,6,7,3,9,1,3,193,187
P24,51,2,0,0,8,8,0,FALSE,TRUE,14.34068,8,8,5,5,9,3,9,198,192
P24,52,2,0,0,10,8,2,FALSE,TRUE,19.75285,8,8,5,5,9,1,9,203,197
P24,53,2,0,0,10,8,2,FALSE,TRUE,15.13354,8,8,5,5,9,1,9,208,202
P24,54,2,0,0,10,10,0,FALSE,TRUE,16.37354,6,10,3,7,9,1,9,211,209
P24,55,2,0,0,12,10,2,FALSE,TRUE,20.57754,6,10,3,7,9,1,9,214,216
P24,56,2,0,0,8,8,0,FALSE,TRUE,15.44074,8,8,5,5,9,1,1,219,221
P24,57,2,0,0,12,10,2,FALSE,TRUE,18.43398,6,10,3,7,9,1,9,222,228
P24,58,2,0,0,10,8,2,FALSE,TRUE,17.47321,8,8,5,5,9,1,4,227,233
P24,59,2,0,0,10,8,2,FALSE,TRUE,18.14081,8,8,5,5,9,1,7,232,238
P24,60,3,1,0,13,5,8,TRUE,TRUE,20.60442,11,5,5,5,9,9,9,237,243
P24,61,3,1,0,10,10,0,FALSE,TRUE,15.99724,6,10,5,5,9,9,9,242,248
P24,62,3,1,0,10,10,0,FALSE,TRUE,13.28271,6,10,5,5,8,9,9,247,253
P24,63,3,1,0,10,8,2,FALSE,TRUE,17.72472,8,8,5,5,9,9,9,252,258
P24,64,3,1,0,10,6,4,FALSE,TRUE,16.38689,10,6,5,5,9,9,9,257,263
P24,65,3,1,0,9,9,0,TRUE,TRUE,11.33291,7,9,5,5,9,9,9,262,268
P24,66,3,1,0,8,6,2,FALSE,TRUE,13.93639,10,6,5,5,9,9,9,267,273
P24,67,3,1,0,8,8,0,FALSE,TRUE,11.09624,8,8,5,5,9,9,1,272,278
P24,68,3,1,0,9,9,0,TRUE,TRUE,15.53756,7,9,5,5,9,9,9,277,283
P24,69,3,1,0,10,10,0,FALSE,TRUE,17.10789,6,10,5,5,9,9,9,282,288
P24,70,3,1,0,8,8,0,FALSE,TRUE,10.73533,8,8,5,5,9,9,9,287,293
P24,71,3,1,0,9,9,0,TRUE,TRUE,11.69426,7,9,5,5,9,9,9,292,298
P24,72,3,1,0,10,6,4,FALSE,TRUE,18.73971,10,6,5,5,9,9,9,297,303
P24,73,3,1,0,8,8,0,FALSE,TRUE,13.43586,8,8,5,5,9,9,9,302,308
P24,74,3,1,0,10,10,0,FALSE,TRUE,14.81383,6,10,5,5,9,9,9,307,313
P24,75,3,1,0,8,6,2,FALSE,TRUE,15.81627,10,6,5,5,9,9,9,312,318
P24,76,3,1,0,8,8,0,FALSE,TRUE,11.87622,8,8,5,5,9,9,9,317,323
P24,77,3,1,0,8,6,2,FALSE,TRUE,14.12881,10,6,5,5,9,9,9,322,328
P24,78,3,1,0,7,7,0,TRUE,TRUE,11.04035,9,7,5,5,9,9,9,327,333
P24,79,3,1,0,8,8,0,FALSE,TRUE,11.61137,8,8,5,5,9,9,9,332,338
