partiNumber,trialNumber,blockNumber,rewardType,handShow,pairClickCount,successCount,failCount,stalemate,gameClear,playTime,P1_realPoints,P2_realPoints,P1_earnedPoints,P2_earnedPoints,FOC,competitiveness,rewardFairness, P1_accScore, P2_accScore
P20,20,1,0,0,10,8,2,FALSE,TRUE,16.01028,8,8,5,5,1,1,8,80,80
P20,21,1,0,0,10,8,2,FALSE,TRUE,15.71887,8,8,5,5,1,1,9,85,85
P20,22,1,0,0,9,7,2,TRUE,TRUE,14.81392,9,7,6,4,1,1,9,91,89
P20,23,1,0,0,10,8,2,FALSE,TRUE,17.1526,8,8,5,5,1,1,9,96,94
P20,24,1,0,0,10,8,2,FALSE,TRUE,18.36431,8,8,5,5,1,1,9,101,99
P20,25,1,0,0,8,6,2,FALSE,TRUE,13.35123,10,6,7,3,1,1,9,108,102
P20,26,1,0,0,10,6,4,FALSE,TRUE,16.70729,10,6,7,3,1,1,9,115,105
P20,27,1,0,0,10,6,4,FALSE,TRUE,20.45263,10,6,7,3,1,1,9,122,108
P20,28,1,0,0,10,8,2,FALSE,TRUE,17.22352,8,8,5,5,1,1,9,127,113
P20,29,1,0,0,8,4,4,FALSE,FALSE,23.01338,8,4,0,0,1,1,9,127,113
P20,30,1,0,0,10,6,4,FALSE,TRUE,19.19902,10,6,7,3,1,1,9,134,116
P20,31,1,0,0,8,6,2,FALSE,TRUE,17.61147,10,6,7,3,1,1,9,141,119
P20,32,1,0,0,10,4,6,FALSE,TRUE,23.00097,12,4,8,2,1,1,9,149,121
P20,33,1,0,0,8,6,2,FALSE,TRUE,15.78989,10,6,7,3,1,1,9,156,124
P20,34,1,0,0,10,8,2,FALSE,TRUE,21.32969,8,8,5,5,1,1,9,161,129
P20,35,1,0,0,8,4,4,FALSE,TRUE,19.31096,12,4,8,2,1,1,9,169,131
P20,36,1,0,0,9,9,0,TRUE,TRUE,14.25612,7,9,4,6,1,1,9,173,137
P20,37,1,0,0,10,10,0,FALSE,TRUE,16.97179,6,10,3,7,1,1,9,176,144
P20,38,1,0,0,8,8,0,FALSE,TRUE,12.47273,8,8,5,5,1,1,9,181,149
P20,39,1,0,0,10,8,2,FALSE,TRUE,17.33373,8,8,5,5,1,1,9,186,154
P20,40,2,1,1,10,6,4,FALSE,TRUE,16.86,10,6,5,5,9,9,9,191,159
P20,41,2,1,1,10,4,6,FALSE,FALSE,23.01321,10,2,0,0,9,9,7,191,159
P20,42,2,1,1,10,6,4,FALSE,TRUE,18.37779,10,6,5,5,9,9,9,196,164
P20,43,2,1,1,8,6,2,FALSE,TRUE,16.30374,10,6,5,5,9,9,9,201,169
P20,44,2,1,1,8,8,0,FALSE,TRUE,13.49134,8,8,5,5,9,9,9,206,174
P20,45,2,1,1,10,6,4,FALSE,TRUE,18.98974,10,6,5,5,9,9,8,211,179
P20,46,2,1,1,11,7,4,TRUE,TRUE,18.68259,9,7,5,5,9,9,9,216,184
P20,47,2,1,1,10,6,4,FALSE,TRUE,18.50285,10,6,5,5,9,9,9,221,189
P20,48,2,1,1,8,6,2,FALSE,TRUE,17.79213,10,6,5,5,9,9,9,226,194
P20,49,2,1,1,8,6,2,FALSE,TRUE,15.30086,10,6,5,5,9,9,9,231,199
P20,50,2,1,1,12,8,4,FALSE,TRUE,19.75623,8,8,5,5,9,9,9,236,204
P20,51,2,1,1,10,8,2,FALSE,TRUE,18.01565,8,8,5,5,9,9,9,241,209
P20,52,2,1,1,8,6,2,FALSE,TRUE,16.60876,10,6,5,5,9,9,9,246,214
P20,53,2,1,1,8,6,2,FALSE,TRUE,15.8571,10,6,5,5,9,9,9,251,219
P20,54,2,1,1,10,6,4,FALSE,TRUE,22.55376,10,6,5,5,9,9,7,256,224
P20,55,2,1,1,8,6,2,FALSE,TRUE,15.87098,10,6,5,5,9,9,7,261,229
P20,56,2,1,1,12,6,6,FALSE,TRUE,23.00006,10,6,5,5,9,9,9,266,234
P20,57,2,1,1,8,6,2,FALSE,TRUE,15.45428,10,6,5,5,9,9,9,271,239
P20,58,2,1,1,10,8,2,FALSE,TRUE,16.30228,8,8,5,5,9,9,9,276,244
P20,59,2,1,1,10,6,4,FALSE,TRUE,18.85066,10,6,5,5,9,9,9,281,249
P20,60,3,0,1,12,6,6,FALSE,TRUE,20.75838,10,6,7,3,1,1,9,288,252
P20,61,3,0,1,8,6,2,FALSE,TRUE,14.25469,10,6,7,3,1,1,9,295,255
P20,62,3,0,1,11,9,2,TRUE,TRUE,16.59434,9,7,6,4,1,1,9,301,259
P20,63,3,0,1,10,8,2,FALSE,TRUE,17.36137,8,8,5,5,1,1,9,306,264
P20,64,3,0,1,12,6,6,FALSE,TRUE,21.49717,10,6,7,3,1,1,9,313,267
P20,65,3,0,1,10,6,4,FALSE,TRUE,15.87147,10,6,7,3,9,1,9,320,270
P20,66,3,0,1,10,6,4,FALSE,TRUE,17.25074,10,6,7,3,1,1,9,327,273
P20,67,3,0,1,12,4,8,FALSE,TRUE,21.17684,12,4,8,2,1,1,9,335,275
P20,68,3,0,1,8,8,0,FALSE,TRUE,14.5908,8,8,5,5,9,9,9,340,280
P20,69,3,0,1,10,8,2,FALSE,TRUE,17.57016,8,8,5,5,1,1,9,345,285
P20,70,3,0,1,10,8,2,FALSE,TRUE,16.2479,8,8,5,5,1,1,9,350,290
P20,71,3,0,1,8,8,0,FALSE,TRUE,14.46571,8,8,5,5,9,9,9,355,295
P20,72,3,0,1,8,8,0,FALSE,TRUE,13.90871,8,8,5,5,9,1,9,360,300
P20,73,3,0,1,10,6,4,FALSE,TRUE,18.58743,10,6,7,3,7,1,9,367,303
P20,74,3,0,1,10,6,4,FALSE,TRUE,21.45444,10,6,7,3,1,1,9,374,306
P20,75,3,0,1,11,7,4,TRUE,TRUE,19.95021,9,7,6,4,9,1,9,380,310
P20,76,3,0,1,8,8,0,FALSE,TRUE,12.64195,8,8,5,5,9,6,9,385,315
P20,77,3,0,1,10,6,4,FALSE,TRUE,17.57042,10,6,7,3,8,1,9,392,318
P20,78,3,0,1,12,6,6,FALSE,TRUE,22.55426,10,6,7,3,7,1,9,399,321
P20,79,3,0,1,8,6,2,FALSE,TRUE,17.8354,10,6,7,3,8,7,9,406,324
