partiNumber,trialNumber,blockNumber,rewardType,handShow,pairClickCount,successCount,failCount,stalemate,gameClear,playTime,P1_realPoints,P2_realPoints,P1_earnedPoints,P2_earnedPoints,FOC,competitiveness,rewardFairness, P1_accScore, P2_accScore
P10,55,2,0,1,9,7,2,TRUE,TRUE,14.06156,9,7,6,4,1,1,6,279,271
P10,56,2,0,1,12,8,4,FALSE,TRUE,21.73224,8,8,5,5,1,1,9,284,276
P10,57,2,0,1,11,7,4,TRUE,TRUE,15.4956,9,7,6,4,1,1,4,290,280
P10,58,2,0,1,7,7,0,TRUE,TRUE,11.06693,9,7,6,4,1,1,4,296,284
P10,59,2,0,1,8,8,0,FALSE,TRUE,10.41337,8,8,5,5,1,1,9,301,289
P10,60,3,0,0,9,9,0,TRUE,TRUE,10.0934,7,9,4,6,1,1,8,305,295
P10,61,3,0,0,11,7,4,TRUE,TRUE,13.11471,9,7,6,4,1,1,7,311,299
P10,62,3,0,0,14,10,4,FALSE,TRUE,22.5128,6,10,3,7,1,1,8,314,306
P10,63,3,0,0,10,6,4,FALSE,TRUE,14.29887,10,6,7,3,1,1,8,321,309
P10,64,3,0,0,8,8,0,FALSE,TRUE,11.16601,8,8,5,5,1,1,9,326,314
P10,65,3,0,0,8,8,0,FALSE,TRUE,9.996483,8,8,5,5,1,1,9,331,319
P10,66,3,0,0,10,8,2,FALSE,TRUE,14.39606,8,8,5,5,3,1,9,336,324
P10,67,3,0,0,8,8,0,FALSE,TRUE,11.01259,8,8,5,5,1,1,9,341,329
P10,68,3,0,0,8,8,0,FALSE,TRUE,10.74871,8,8,5,5,1,1,9,346,334
P10,69,3,0,0,9,9,0,TRUE,TRUE,10.56758,7,9,4,6,1,1,8,350,340
P10,70,3,0,0,8,8,0,FALSE,TRUE,11.61179,8,8,5,5,1,1,9,355,345
P10,71,3,0,0,9,9,0,TRUE,TRUE,10.74783,7,9,4,6,1,1,7,359,351
P10,72,3,0,0,9,7,2,TRUE,TRUE,10.74746,9,7,6,4,1,1,8,365,355
P10,73,3,0,0,8,8,0,FALSE,TRUE,10.52544,8,8,5,5,1,1,9,370,360
P10,74,3,0,0,8,8,0,FALSE,TRUE,11.04107,8,8,5,5,3,1,9,375,365
P10,75,3,0,0,10,6,4,FALSE,TRUE,14.18697,10,6,7,3,1,1,7,382,368
P10,76,3,0,0,8,8,0,FALSE,TRUE,10.55405,8,8,5,5,1,1,9,387,373
P10,77,3,0,0,9,7,2,TRUE,TRUE,15.60657,9,7,6,4,1,1,8,393,377
P10,78,3,0,0,12,8,4,FALSE,TRUE,16.60892,8,8,5,5,1,1,9,398,382
P10,79,3,0,0,8,8,0,FALSE,TRUE,12.57232,8,8,5,5,1,1,9,403,387
