partiNumber,trialNumber,blockNumber,rewardType,handShow,pairClickCount,successCount,failCount,stalemate,gameClear,playTime,P1_realPoints,P2_realPoints,P1_earnedPoints,P2_earnedPoints,FOC,competitiveness,rewardFairness, P1_accScore, P2_accScore
P22,40,2,1,0,10,6,4,False,True,17.04093,10,6,5,5,8,8,8,190,190
P22,41,2,1,0,10,10,0,False,True,19.50524,6,10,5,5,8,8,8,195,195
P22,42,2,1,0,9,7,2,True,True,14.91181,9,7,5,5,8,8,8,200,200
P22,43,2,1,0,8,8,0,False,True,14.03392,8,8,5,5,8,8,8,205,205
P22,44,2,1,0,9,9,0,True,True,12.09852,7,9,5,5,8,8,8,210,210
P22,45,2,1,0,8,8,0,False,True,11.68155,8,8,5,5,8,8,8,215,215
P22,46,2,1,0,10,8,2,False,True,14.00652,8,8,5,5,8,8,8,220,220
P22,47,2,1,0,8,8,0,False,True,11.47188,8,8,5,5,8,8,8,225,225
P22,48,2,1,0,8,8,0,False,True,11.29147,8,8,5,5,8,8,8,230,230
P22,49,2,1,0,8,8,0,False,True,13.50492,8,8,5,5,8,8,8,235,235
P22,50,2,1,0,8,8,0,False,True,12.43335,8,8,5,5,8,8,8,240,240
P22,51,2,1,0,8,8,0,False,True,12.3915,8,8,5,5,8,8,8,245,245
P22,52,2,1,0,10,8,2,False,True,14.71603,8,8,5,5,8,8,8,250,250
P22,53,2,1,0,8,8,0,False,True,12.57251,8,8,5,5,8,8,8,255,255
P22,54,2,1,0,8,8,0,False,True,13.67274,8,8,5,5,8,8,1,260,260
P22,55,2,1,0,10,6,4,False,True,18.71285,10,6,5,5,8,8,8,265,265
P22,56,2,1,0,8,8,0,False,True,11.72273,8,8,5,5,8,8,8,270,270
P22,57,2,1,0,8,8,0,False,True,12.90599,8,8,5,5,8,8,8,275,275
P22,58,2,1,0,10,8,2,False,True,17.34737,8,8,5,5,8,8,8,280,280
P22,59,2,1,0,8,8,0,False,True,13.2273,8,8,5,5,8,8,8,285,285
P22,60,3,1,1,8,8,0,False,True,14.73045,8,8,5,5,8,8,8,290,290
P22,61,3,1,1,8,8,0,False,True,11.26363,8,8,5,5,8,8,8,295,295
P22,62,3,1,1,8,8,0,False,True,14.14479,8,8,5,5,8,8,8,300,300
P22,63,3,1,1,8,8,0,False,True,12.82332,8,8,5,5,8,8,8,305,305
P22,64,3,1,1,8,8,0,False,True,11.88944,8,8,5,5,8,8,8,310,310
P22,65,3,1,1,8,8,0,False,True,12.00115,8,8,5,5,8,8,8,315,315
P22,66,3,1,1,8,8,0,False,True,13.50554,8,8,5,5,8,8,8,320,320
P22,67,3,1,1,8,8,0,False,True,13.56069,8,8,5,5,8,8,8,325,325
P22,68,3,1,1,8,8,0,False,True,11.47126,8,8,5,5,8,8,8,330,330
P22,69,3,1,1,12,8,4,False,True,20.53588,8,8,5,5,8,8,8,335,335
P22,70,3,1,1,8,8,0,False,True,13.28231,8,8,5,5,8,8,8,340,340
P22,71,3,1,1,8,8,0,False,True,12.0849,8,8,5,5,8,8,8,345,345
P22,72,3,1,1,8,8,0,False,True,13.35197,8,8,5,5,8,8,8,350,350
P22,73,3,1,1,8,8,0,False,True,12.11242,8,8,5,5,8,8,8,355,355
P22,74,3,1,1,8,8,0,False,True,13.25337,8,8,5,5,8,8,8,360,360
P22,75,3,1,1,8,8,0,False,True,12.6283,8,8,5,5,8,8,8,365,365
P22,76,3,1,1,8,8,0,False,True,11.65298,8,8,5,5,8,1,8,370,370
P22,77,3,1,1,10,8,2,False,True,17.16654,8,8,5,5,8,8,8,375,375
P22,78,3,1,1,8,8,0,False,True,15.73273,8,8,5,5,8,8,8,380,380
P22,79,3,1,1,8,6,2,False,True,15.09184,10,6,5,5,8,8,8,385,385
