partiNumber,trialNumber,blockNumber,rewardType,handShow,pairClickCount,successCount,failCount,stalemate,gameClear,playTime,P1_realPoints,P2_realPoints,P1_earnedPoints,P2_earnedPoints,FOC,competitiveness,rewardFairness, P1_accScore, P2_accScore
P18,45,2,0,1,10,8,2,False,True,12.83739,8,8,5,5,8,8,8,189,181
P18,46,2,0,1,12,8,4,False,True,20.78637,8,8,5,5,5,5,6,194,186
P18,47,2,0,1,8,8,0,False,True,10.87351,8,8,5,5,9,9,9,199,191
P18,48,2,0,1,9,7,2,True,True,12.02907,9,7,6,4,7,3,7,205,195
P18,49,2,0,1,13,7,6,True,True,20.4792,9,7,6,4,7,7,7,211,199
P18,50,2,0,1,14,6,8,False,True,23.01327,10,6,7,3,5,1,5,218,202
P18,51,2,0,1,14,8,6,False,True,19.38025,8,8,5,5,7,1,5,223,207
P18,52,2,0,1,11,9,2,True,True,14.13031,7,9,4,6,8,4,6,227,213
P18,53,2,0,1,12,6,6,False,True,17.69598,10,6,7,3,5,1,6,234,216
P18,54,2,0,1,9,7,2,True,True,11.0124,9,7,6,4,7,1,6,240,220
P18,55,2,0,1,8,8,0,False,True,10.79059,8,8,5,5,8,8,8,245,225
P18,56,2,0,1,8,6,2,False,True,12.75243,10,6,7,3,6,1,5,252,228
P18,57,2,0,1,8,8,0,False,True,10.93019,8,8,5,5,7,1,7,257,233
P18,58,2,0,1,8,8,0,False,True,10.79003,8,8,5,5,8,1,7,262,238
P18,59,2,0,1,14,12,2,False,True,18.58649,4,12,2,8,7,1,7,264,246
P18,60,3,0,0,10,8,2,False,True,13.43484,8,8,5,5,6,1,7,269,251
P18,61,3,0,0,10,8,2,False,True,12.93265,8,8,5,5,8,8,8,274,256
P18,62,3,0,0,10,8,2,False,True,16.70809,8,8,5,5,6,1,7,279,261
P18,63,3,0,0,10,10,0,False,True,12.75286,6,10,3,7,7,7,7,282,268
P18,64,3,0,0,10,8,2,False,True,12.48939,8,8,5,5,8,8,8,287,273
P18,65,3,0,0,8,8,0,False,True,10.38697,8,8,5,5,8,7,7,292,278
P18,66,3,0,0,8,8,0,False,True,10.66435,8,8,5,5,8,8,8,297,283
P18,67,3,0,0,8,8,0,False,True,11.42973,8,8,5,5,8,8,8,302,288
P18,68,3,0,0,9,7,2,True,True,10.78936,9,7,6,4,8,8,7,308,292
P18,69,3,0,0,10,8,2,False,True,12.72504,8,8,5,5,7,1,9,313,297
P18,70,3,0,0,8,8,0,False,True,11.16542,8,8,5,5,8,8,8,318,302
P18,71,3,0,0,9,9,0,True,True,13.85339,7,9,4,6,8,8,8,322,308
P18,72,3,0,0,9,7,2,True,True,11.10879,9,7,6,4,8,8,8,328,312
P18,73,3,0,0,8,8,0,False,True,10.49739,8,8,5,5,8,8,8,333,317
P18,74,3,0,0,9,9,0,True,True,10.65066,7,9,4,6,8,8,8,337,323
P18,75,3,0,0,10,6,4,False,True,17.11076,10,6,7,3,8,8,4,344,326
P18,76,3,0,0,10,8,2,False,True,12.94783,8,8,5,5,6,7,7,349,331
P18,77,3,0,0,12,10,2,False,True,16.05269,6,10,3,7,7,7,7,352,338
P18,78,3,0,0,14,10,4,False,True,18.34862,6,10,3,7,7,2,7,355,345
P18,79,3,0,0,12,6,6,False,True,16.62386,10,6,7,3,8,2,7,362,348
